symbol,reportDate,date,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,balance_date,balance_symbol,balance_reportedCurrency,balance_cik,balance_fillingDate,balance_acceptedDate,balance_calendarYear,balance_period,balance_cashAndCashEquivalents,balance_shortTermInvestments,balance_cashAndShortTermInvestments,balance_netReceivables,balance_inventory,balance_otherCurrentAssets,balance_totalCurrentAssets,balance_propertyPlantEquipmentNet,balance_goodwill,balance_intangibleAssets,balance_goodwillAndIntangibleAssets,balance_longTermInvestments,balance_taxAssets,balance_otherNonCurrentAssets,balance_totalNonCurrentAssets,balance_otherAssets,balance_totalAssets,balance_accountPayables,balance_shortTermDebt,balance_taxPayables,balance_deferredRevenue,balance_otherCurrentLiabilities,balance_totalCurrentLiabilities,balance_longTermDebt,balance_deferredRevenueNonCurrent,balance_deferredTaxLiabilitiesNonCurrent,balance_otherNonCurrentLiabilities,balance_totalNonCurrentLiabilities,balance_otherLiabilities,balance_capitalLeaseObligations,balance_totalLiabilities,balance_preferredStock,balance_commonStock,balance_retainedEarnings,balance_accumulatedOtherComprehensiveIncomeLoss,balance_othertotalStockholdersEquity,balance_totalStockholdersEquity,balance_totalEquity,balance_totalLiabilitiesAndStockholdersEquity,balance_minorityInterest,balance_totalLiabilitiesAndTotalEquity,balance_totalInvestments,balance_totalDebt,balance_netDebt,balance_link,balance_finalLink,cashflow_date,cashflow_symbol,cashflow_reportedCurrency,cashflow_cik,cashflow_fillingDate,cashflow_acceptedDate,cashflow_calendarYear,cashflow_period,cashflow_netIncome,cashflow_depreciationAndAmortization,cashflow_deferredIncomeTax,cashflow_stockBasedCompensation,cashflow_changeInWorkingCapital,cashflow_accountsReceivables,cashflow_inventory,cashflow_accountsPayables,cashflow_otherWorkingCapital,cashflow_otherNonCashItems,cashflow_netCashProvidedByOperatingActivities,cashflow_investmentsInPropertyPlantAndEquipment,cashflow_acquisitionsNet,cashflow_purchasesOfInvestments,cashflow_salesMaturitiesOfInvestments,cashflow_otherInvestingActivites,cashflow_netCashUsedForInvestingActivites,cashflow_debtRepayment,cashflow_commonStockIssued,cashflow_commonStockRepurchased,cashflow_dividendsPaid,cashflow_otherFinancingActivites,cashflow_netCashUsedProvidedByFinancingActivities,cashflow_effectOfForexChangesOnCash,cashflow_netChangeInCash,cashflow_cashAtEndOfPeriod,cashflow_cashAtBeginningOfPeriod,cashflow_operatingCashFlow,cashflow_capitalExpenditure,cashflow_freeCashFlow,cashflow_link,cashflow_finalLink
AEE,2024-12-31,2024-12-31,USD,0001002910,2025-02-18,2025-02-18 16:09:43,2024,FY,7623000000,0,7623000000,1.0,0,0,0,0,6107000000,6107000000,6107000000,41000000,663000000,1590000000,3523000000,0.4621540076,1516000000,0.1988718352,-246000000,1270000000,0.1666010757,88000000,1182000000,0.1550570641,4.43,4.42,266800000,267399999,https://www.sec.gov/Archives/edgar/data/1002910/000100291025000055/0001002910-25-000055-index.htm,https://www.sec.gov/Archives/edgar/data/18654/000100291025000055/aee-20241231.htm,2024-12-31,AEE,USD,0001002910,2025-02-18,2025-02-18 16:09:43,2024,FY,-1241000000,1248000000,7000000,300000000,244000000,559000000,1110000000,15530000000,411000000,0,411000000,1342000000,0,837000000,18120000000,0,19230000000,74000000,300000000,0.0,223000000.0,721000000,1318000000,0,0.0,2143000000,8398000000,10541000000,0,0,11859000000,0,3000000,4266000000,0,3102000000,7371000000,7500000000,19230000000,129000000,19230000000,2590000000,300000000,300000000,https://www.sec.gov/Archives/edgar/data/1002910/000100291025000055/0001002910-25-000055-index.htm,https://www.sec.gov/Archives/edgar/data/18654/000100291025000055/aee-20241231.htm,2024-12-31,AEE,USD,0001002910,2025-02-18,2025-02-18 16:09:43,2024,FY,1187000000,1524000000,0,28000000,0,0,0,0,-96000000,24000000,2763000000,-4319000000,0,-584000000,0,447000000,-4456000000,2249000000,273000000,0,-714000000,-59000000,1749000000,0.0,56000000,328000000,272000000,2763000000,-4319000000,-1556000000,https://www.sec.gov/Archives/edgar/data/1002910/000100291025000055/0001002910-25-000055-index.htm,https://www.sec.gov/Archives/edgar/data/18654/000100291025000055/aee-20241231.htm
AEP,2024-12-31,2024-12-31,USD,0000004904,2025-02-13,2025-02-13 10:25:44,2024,FY,19721300000,7261400000,12459900000,0.6317991207,0,0,0,0,8156300000,8156300000,15417700000,0,1862800000,3392800000,8098500000,0.4106473711,4303600000,0.2182209084,-1460700000,2842900000,0.144153783,-39200000,2967100000,0.1504515422,5.6,5.58,530092672,531337703,https://www.sec.gov/Archives/edgar/data/4904/000000490425000027/0000004904-25-000027-index.htm,https://www.sec.gov/Archives/edgar/data/4904/000000490425000027/aep-20241231.htm,2024-12-31,AEP,USD,0000004904,2025-02-13,2025-02-13 10:25:44,2024,FY,202900000,215400000,418300000,2631900000,1715100000,1023500000,5788800000,82995700000,52500000,0,52500000,4949400000,2651900000,9291599999,99941099999,-2651899999,103078000000,2637600000,5950700000,1922100000.0,454700000.0,2044200000,13009300000,39812100000,2614100000.0,9972400000,15912200000,65696700000,-2614100000,596200000,76091900000,0,0,2352500000,-3100000,1555200000,3904600000,3946900000,103078000000,42300000,103078000000,5164800000,45762800000,45559900000,https://www.sec.gov/Archives/edgar/data/4904/000000490425000027/0000004904-25-000027-index.htm,https://www.sec.gov/Archives/edgar/data/4904/000000490425000027/aep-20241231.htm,2024-12-31,AEP,USD,0000004904,2025-02-13,2025-02-13 10:25:44,2024,FY,2975800000,3289900000,58300000,0,0,-156000000,0,85100000,0,480300000,6804300000,-139900000,-285500000,-2922500000,2992000000,-7240600000,-7596500000,2060800000,552100000,0,-1903900000,-49800000,659200000,0.0,-133000000,246000000,379000000,6804300000,-139900000,6664400000,https://www.sec.gov/Archives/edgar/data/4904/000000490425000027/0000004904-25-000027-index.htm,https://www.sec.gov/Archives/edgar/data/4904/000000490425000027/aep-20241231.htm
AXP,2024-12-31,2024-12-31,USD,0000004962,2025-02-07,2025-02-07 14:10:04,2024,FY,50406000000,8198000000,42208000000,0.8373606317,0,8264000000,6040000000,14238000000,0,6040000000,14238000000,23795000000,8252000000,0,0,0.0,36168000000,0.7175336269,-23273000000,12895000000,0.2558227195,2766000000,10129000000,0.2009482998,13.82,14.02,712000000,713000000,https://www.sec.gov/Archives/edgar/data/4962/000000496225000016/0000004962-25-000016-index.htm,https://www.sec.gov/Archives/edgar/data/4962/000000496225000016/axp-20241231.htm,2024-12-31,AXP,USD,0000004962,2025-02-07,2025-02-07 14:10:04,2024,FY,77646000000,221000000,77867000000,59240000000,0,0,137107000000,5371000000,4187000000,123000000,4310000000,0,0,-4310000000,5371000000,128983000000,271461000000,13884000000,1374000000,1386000000.0,139413000000.0,-1386000000,154671000000,0,0.0,0,86526000000,86526000000,0,0,241197000000,0,141000000,22148000000,-3395000000,11370000000,30264000000,30264000000,271461000000,0,271461000000,221000000,1374000000,-76272000000,https://www.sec.gov/Archives/edgar/data/4962/000000496225000016/0000004962-25-000016-index.htm,https://www.sec.gov/Archives/edgar/data/4962/000000496225000016/axp-20241231.htm,2024-12-31,AXP,USD,0000004962,2025-02-07,2025-02-07 14:10:04,2024,FY,10129000000,1676000000,-990000000,504000000,-1890000000,0,0,-2897000000,1007000000,4621000000,14050000000,0,-454000000,-1593000000,2221000000,-24576000000,-24402000000,2050000000,0,-6020000000,-1999000000,10405000000,4436000000,-40000000.0,-5956000000,40640000000,46596000000,14050000000,-1911000000,12139000000,https://www.sec.gov/Archives/edgar/data/4962/000000496225000016/0000004962-25-000016-index.htm,https://www.sec.gov/Archives/edgar/data/4962/000000496225000016/axp-20241231.htm
AIG,2024-12-31,2024-12-31,USD,0000005272,2025-02-13,2025-02-13 16:49:44,2024,FY,27274000000,0,27274000000,1.0,0,5529000000,0,5529000000,17875000000,23404000000,23404000000,229000000,462000000,3597000000,7467000000,0.2737772237,3870000000,0.1418933783,0,3870000000,0.1418933783,1170000000,-1404000000,-0.0514775977,2.35,-1.95,718727312,718727312,https://www.sec.gov/Archives/edgar/data/5272/000000527225000012/0000005272-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/5272/000000527225000012/aig-20241231.htm,2024-12-31,AIG,USD,0000005272,2025-02-13,2025-02-13 16:49:44,2024,FY,1302000000,14462000000,15764000000,3868000000,0,0,19632000000,0,3373000000,0,3373000000,79151000000,4956000000,-79151000000,8329000000,133361000000,161322000000,0,0,1522000000.0,0.0,-1522000000,10781000000,8764000000,0.0,0,108486000000,117250000000,-9259000000,0,118772000000,0,4766000000,35079000000,-7099000000,9775000000,42521000000,42550000000,161322000000,29000000,161322000000,93613000000,8764000000,7462000000,https://www.sec.gov/Archives/edgar/data/5272/000000527225000012/0000005272-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/5272/000000527225000012/aig-20241231.htm,2024-12-31,AIG,USD,0000005272,2025-02-13,2025-02-13 16:49:44,2024,FY,2700000000,3597000000,0,0,-2357000000,0,0,0,-2357000000,-667000000,3273000000,0,0,-25352000000,30137000000,-3113000000,1672000000,-1387000000,0,-7137000000,-1024000000,4000000000,-5063000000,-83000000.0,-201000000,1372000000,1573000000,3273000000,0,3273000000,https://www.sec.gov/Archives/edgar/data/5272/000000527225000012/0000005272-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/5272/000000527225000012/aig-20241231.htm
AMT,2024-12-31,2024-12-31,USD,0001053507,2025-02-25,2025-02-25 16:15:22,2024,FY,10127200000,0,10127200000,1.0,0,0,0,933400000,4677300000,5610700000,5610700000,135200000,1404500000,2124800000,7154100000,0.7064242831,4516500000,0.4459771704,-891700000,3624800000,0.3579271664,366300000,2255000000,0.2226676673,4.83,4.82,467011000,468120000,https://www.sec.gov/Archives/edgar/data/1053507/000105350725000025/0001053507-25-000025-index.htm,https://www.sec.gov/Archives/edgar/data/1053507/000105350725000025/amt-20241231.htm,2024-12-31,AMT,USD,0001053507,2025-02-25,2025-02-25 16:15:22,2024,FY,1999600000,0,1999600000,540000000,0,639200000,3178800000,27146400000,11768100000,14474300000,26242400000,0,122700000,4387100000,57898600000,0,61077400000,240800000,4269700000,219900000.0,329200000.0,2016000000,7075600000,39684400000,0.0,1262000000,3406700000,44353100000,0,0,51428700000,0,4800000,0,-5954600000,9332000000,3382200000,9648700000,61077400000,6266500000,61077400000,0,43954100000,41954500000,https://www.sec.gov/Archives/edgar/data/1053507/000105350725000025/0001053507-25-000025-index.htm,https://www.sec.gov/Archives/edgar/data/1053507/000105350725000025/amt-20241231.htm,2024-12-31,AMT,USD,0001053507,2025-02-25,2025-02-25 16:15:22,2024,FY,2280200000,2124800000,52300000,203600000,0,-103400000,0,48000000,0,629600000,5290500000,-1590000000,-123000000,0,253200000,1870400000,410600000,-1919300000,0,0,-3074900000,-458200000,-5452400000,-233900000.0,14800000,2108200000,2093400000,5290500000,-1590000000,3700500000,https://www.sec.gov/Archives/edgar/data/1053507/000105350725000025/0001053507-25-000025-index.htm,https://www.sec.gov/Archives/edgar/data/1053507/000105350725000025/amt-20241231.htm
AWK,2024-12-31,2024-12-31,USD,0001410636,2025-02-19,2025-02-19 16:27:57,2024,FY,4684000000,1858000000,2826000000,0.6033304868,0,0,0,1858000000,1108000000,2966000000,4824000000,94000000,523000000,788000000,2670000000,0.5700256191,1718000000,0.3667805295,-359000000,1359000000,0.2901366354,308000000,1051000000,0.2243808711,5.39,5.39,195000000,195000000,https://www.sec.gov/Archives/edgar/data/1410636/000141063625000022/0001410636-25-000022-index.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063625000022/awk-20241231.htm,2024-12-31,AWK,USD,0001410636,2025-02-19,2025-02-19 16:27:57,2024,FY,96000000,0,96000000,756000000,103000000,260000000,1215000000,28127000000,1144000000,0,1144000000,0,0,2344000000,31615000000,0,32830000000,346000000,1516000000,156000000.0,0.0,1132000000,3150000000,12594000000,0.0,2881000000,3873000000,19348000000,0,76000000,22498000000,3000000,2000000,2112000000,12000000,8203000000,10332000000,10332000000,32830000000,0,32830000000,0,14110000000,14014000000,https://www.sec.gov/Archives/edgar/data/1410636/000141063625000022/0001410636-25-000022-index.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063625000022/awk-20241231.htm,2024-12-31,AWK,USD,0001410636,2025-02-19,2025-02-19 16:27:57,2024,FY,1051000000,788000000,0,0,0,31000000,0,111000000,-25000000,206000000,2045000000,-2856000000,-417000000,-135000000,181000000,-152000000,-3379000000,1662000000,0,0,-585000000,33000000,1110000000,0.0,-224000000,140000000,364000000,2045000000,-2856000000,-811000000,https://www.sec.gov/Archives/edgar/data/1410636/000141063625000022/0001410636-25-000022-index.htm,https://www.sec.gov/Archives/edgar/data/1410636/000141063625000022/awk-20241231.htm
AMP,2024-12-31,2024-12-31,USD,0000820027,2025-02-20,2025-02-20 15:49:46,2024,FY,17264000000,0,17264000000,1.0,0,3903000000,6024000000,9927000000,3070000000,12997000000,12997000000,0,329000000,-159000000,4108000000,0.2379518072,4267000000,0.2471617238,0,4267000000,0.2471617238,866000000,3401000000,0.1969995366,33.67,33.05,101000000,102900000,https://www.sec.gov/Archives/edgar/data/820027/000082002725000013/0000820027-25-000013-index.htm,https://www.sec.gov/Archives/edgar/data/820027/000082002725000013/amp-20241231.htm,2024-12-31,AMP,USD,0000820027,2025-02-20,2025-02-20 15:49:46,2024,FY,8522000000,52153000000,60675000000,14503000000,0,0,75178000000,0,0,0,0,6657000000,0,99568000000,106225000000,0,181403000000,2704000000,201000000,0.0,0.0,35826000000,38731000000,5271000000,0.0,0,132173000000,137444000000,0,9000000,176175000000,0,3000000,24713000000,-1908000000,-17580000000,5228000000,5228000000,181403000000,0,181403000000,58810000000,5472000000,-3050000000,https://www.sec.gov/Archives/edgar/data/820027/000082002725000013/0000820027-25-000013-index.htm,https://www.sec.gov/Archives/edgar/data/820027/000082002725000013/amp-20241231.htm,2024-12-31,AMP,USD,0000820027,2025-02-20,2025-02-20 15:49:46,2024,FY,3401000000,-159000000,125000000,193000000,3012000000,215000000,0,0,2797000000,23000000,6595000000,-176000000,-8000000,-18751000000,18169000000,215000000,-551000000,-292000000,0,-2448000000,-574000000,-1851000000,-5165000000,-10000000.0,869000000,9489000000,8620000000,6595000000,-176000000,6419000000,https://www.sec.gov/Archives/edgar/data/820027/000082002725000013/0000820027-25-000013-index.htm,https://www.sec.gov/Archives/edgar/data/820027/000082002725000013/amp-20241231.htm
AME,2024-12-31,2024-12-31,USD,0001037868,2025-02-20,2025-02-20 12:33:39,2024,FY,6941180000,4464713000,2476467000,0.3567789627,0,0,0,696905000,0,696905000,5161618000,0,112962000,382927000,2157428000,0.3108157403,1779562000,0.2563774459,-118023000,1661539000,0.239374141,285415000,1376124000,0.1982550517,5.95,5.93,231256000,232168000,https://www.sec.gov/Archives/edgar/data/1037868/000103786825000012/0001037868-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1037868/000103786825000012/ame-20241231.htm,2024-12-31,AME,USD,0001037868,2025-02-20,2025-02-20 12:33:39,2024,FY,373999000,0,373999000,948830000,1021713000,258490000,2603032000,1054277000,6555877000,3915173000,10471050000,0,0,502810000,12028137000,0,14631169000,523332000,654346000,84428000.0,363555000.0,472926000,2098587000,1425375000,0.0,831030000,620873000,2877278000,0,0,4975865000,0,2720000,11057684000,-555739000,-849361000,9655304000,9655304000,14631169000,0,14631169000,0,2079721000,1705722000,https://www.sec.gov/Archives/edgar/data/1037868/000103786825000012/0001037868-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1037868/000103786825000012/ame-20241231.htm,2024-12-31,AME,USD,0001037868,2025-02-20,2025-02-20 12:33:39,2024,FY,1376124000,382927000,-12943000,47863000,0,0,0,0,0,34877000,1828848000,-127075000,0,0,0,-117733000,-244808000,-1189737000,0,-212027000,-258782000,58092000,-1602454000,-17391000.0,-35805000,373999000,409804000,1828848000,-127075000,1701773000,https://www.sec.gov/Archives/edgar/data/1037868/000103786825000012/0001037868-25-000012-index.htm,https://www.sec.gov/Archives/edgar/data/1037868/000103786825000012/ame-20241231.htm
AMGN,2024-12-31,2024-12-31,USD,0000318154,2025-02-14,2025-02-14 16:18:41,2024,FY,33424000000,12858000000,20566000000,0.6153063667,5964000000,0,0,7096000000,248000000,13308000000,26166000000,0,3155000000,5592000000,13356000000,0.3995931067,7258000000,0.2171493538,-2649000000,4609000000,0.1378949258,519000000,4090000000,0.1223671613,7.56,7.56,541005291,541000000,https://www.sec.gov/Archives/edgar/data/318154/000031815425000010/0000318154-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/318154/000031815425000010/amgn-20241231.htm,2024-12-31,AMGN,USD,0000318154,2025-02-14,2025-02-14 16:18:41,2024,FY,11973000000,0,11973000000,7501000000,6998000000,2558000000,29030000000,6543000000,18637000000,27699000000,46336000000,0,0,9930000000,62809000000,0,91839000000,1908000000,3550000000,0.0,0.0,17641000000,23099000000,56549000000,0.0,1616000000,4698000000,62863000000,0,0,85962000000,0,33533000000,-27590000000,-66000000,0,5877000000,5877000000,91839000000,0,91839000000,0,60099000000,48126000000,https://www.sec.gov/Archives/edgar/data/318154/000031815425000010/0000318154-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/318154/000031815425000010/amgn-20241231.htm,2024-12-31,AMGN,USD,0000318154,2025-02-14,2025-02-14 16:18:41,2024,FY,4090000000,5592000000,-1228000000,530000000,2365000000,441000000,2532000000,312000000,-920000000,141000000,11490000000,-1096000000,0,0,0,50000000,-1046000000,-4259000000,0,-200000000,-4832000000,-124000000,-9415000000,0.0,1029000000,11973000000,10944000000,11490000000,-1096000000,10394000000,https://www.sec.gov/Archives/edgar/data/318154/000031815425000010/0000318154-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/318154/000031815425000010/amgn-20241231.htm
APH,2024-12-31,2024-12-31,USD,0000820313,2025-02-07,2025-02-07 16:43:42,2024,FY,15222700000,10083000000,5139700000,0.3376339283,0,0,0,1855400000,127400000,2001000000,12065800000,0,217000000,572500000,3875100000,0.2545606233,3156900000,0.2073810822,-145000000,3011900000,0.1978558337,570300000,2424000000,0.159235878,2.01,1.92,1203800000,1263600000,https://www.sec.gov/Archives/edgar/data/820313/000155837025000714/0001558370-25-000714-index.htm,https://www.sec.gov/Archives/edgar/data/820313/000155837025000714/aph-20241231x10k.htm,2024-12-31,APH,USD,0000820313,2025-02-07,2025-02-07 16:43:42,2024,FY,3317000000,18400000,3335400000,3287900000,2545700000,517000000,9686000000,1711800000,8236200000,1225100000,9461300000,0,0,581100000,11754200000,0,21440200000,1819400000,401700000,199000000.0,0.0,1663700000,4083800000,6484400000,0.0,376700000,639200000,7500300000,0,0,11584100000,0,1200000,7105000000,-716300000,3402100000,9792000000,9856100000,21440200000,64100000,21440200000,18400000,6886100000,3569100000,https://www.sec.gov/Archives/edgar/data/820313/000155837025000714/0001558370-25-000714-index.htm,https://www.sec.gov/Archives/edgar/data/820313/000155837025000714/aph-20241231x10k.htm,2024-12-31,APH,USD,0000820313,2025-02-07,2025-02-07 16:43:42,2024,FY,2441600000,572500000,0,0,0,0,0,0,0,-199400000,2814700000,0,0,-26200000,0,-2622400000,-2648600000,2626900000,0,-689300000,-595100000,387400000,1729900000,-54000000.0,1842000000,3317000000,1475000000,2814700000,0,2814700000,https://www.sec.gov/Archives/edgar/data/820313/000155837025000714/0001558370-25-000714-index.htm,https://www.sec.gov/Archives/edgar/data/820313/000155837025000714/aph-20241231x10k.htm
ADI,2024-11-02,2024-11-02,USD,0000006281,2024-11-26,2024-11-26 16:01:53,2024,FY,9427157000,4045814000,5381343000,0.5708341338,1487863000,0,0,1068640000,792042000,3348545000,7394359000,78817000,322227000,-66769000,2032798000,0.215632136,2032798000,0.215632136,-255458000,1777340000,0.1885340405,142067000,1635273000,0.1734640677,3.3,3.28,496166000,498697000,https://www.sec.gov/Archives/edgar/data/6281/000000628124000204/0000006281-24-000204-index.htm,https://www.sec.gov/Archives/edgar/data/6281/000000628124000204/adi-20241102.htm,2024-11-02,ADI,USD,0000006281,2024-11-26,2024-11-26 16:01:53,2024,FY,1991342000,371822000,2363164000,1336331000,1447687000,337472000,5484654000,3415550000,26909775000,9585464000,36495239000,0,2083752000,749082000,42743623000,0,48228277000,487457000,947374000,447379000.0,0.0,1106070000,2988280000,6634313000,0.0,2624392000,804975000,10063680000,0,0,13051960000,0,82718000,10196612000,-185256000,25082243000,35176317000,35176317000,48228277000,0,48228277000,371822000,7581687000,5590345000,https://www.sec.gov/Archives/edgar/data/6281/000000628124000204/0000006281-24-000204-index.htm,https://www.sec.gov/Archives/edgar/data/6281/000000628124000204/adi-20241102.htm,2024-11-02,ADI,USD,0000006281,2024-11-26,2024-11-26 16:01:53,2024,FY,1635273000,2104316000,-367563000,262710000,194743000,133402000,191170000,-133758000,3929000,23050000,3852529000,-730463000,0,-438901000,69279000,-4773000,-1104858000,588404000,0,-615590000,-1795459000,108255000,-1714390000,0.0,1033281000,1991342000,958061000,3852529000,-730463000,3122066000,https://www.sec.gov/Archives/edgar/data/6281/000000628124000204/0000006281-24-000204-index.htm,https://www.sec.gov/Archives/edgar/data/6281/000000628124000204/adi-20241102.htm
ANSS,2024-12-31,2024-12-31,USD,0001013462,2025-02-19,2025-02-19 16:34:10,2024,FY,2544809000,279819000,2264990000,0.8900432213,528014000,0,0,995340000,23748000,1547102000,1826921000,51131000,47849000,142672000,908559000,0.3570244368,717888000,0.2820989709,150000,718038000,0.2821579144,142346000,575692000,0.2262220858,6.59,6.55,87313000,87895000,https://www.sec.gov/Archives/edgar/data/1013462/000101346225000009/0001013462-25-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1013462/000101346225000009/anss-20241231.htm,2024-12-31,ANSS,USD,0001013462,2025-02-19,2025-02-19 16:34:10,2024,FY,1446743000,50774000,1497517000,1275210000,0,58766000,2831493000,194768000,3778128000,716244000,4494372000,0,222465000,308333000,5219938000,0,8051431000,27062000,0,15105000.0,504527000.0,394490000,941184000,841144000,0.0,55863000,126800000,1023807000,0,0,1964991000,0,953000,5859034000,-147580000,374033000,6086440000,6086440000,8051431000,0,8051431000,50774000,841144000,-605599000,https://www.sec.gov/Archives/edgar/data/1013462/000101346225000009/0001013462-25-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1013462/000101346225000009/anss-20241231.htm,2024-12-31,ANSS,USD,0001013462,2025-02-19,2025-02-19 16:34:10,2024,FY,575692000,142672000,-80403000,270900000,-139581000,-231900000,0,23620000,68699000,26460000,795740000,-44045000,-1586000,-53415000,0,-516000,-99562000,0,0,0,0,-98544000,-98544000,-11092000.0,586542000,1446743000,860201000,795740000,-44045000,751695000,https://www.sec.gov/Archives/edgar/data/1013462/000101346225000009/0001013462-25-000009-index.htm,https://www.sec.gov/Archives/edgar/data/1013462/000101346225000009/anss-20241231.htm
AON,2024-12-31,2024-12-31,USD,0000315293,2025-02-18,2025-02-18 16:47:00,2024,FY,15698000000,8283000000,7415000000,0.472353166,0,2014000000,0,2014000000,1566000000,3580000000,11863000000,67000000,788000000,686000000,4936000000,0.3144349599,3835000000,0.2442986368,-373000000,3462000000,0.2205376481,742000000,2654000000,0.1690661231,12.55,12.49,211400000,212500000,https://www.sec.gov/Archives/edgar/data/315293/000162828025006093/0001628280-25-006093-index.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828025006093/aon-20241231.htm,2024-12-31,AON,USD,0000315293,2025-02-18,2025-02-18 16:47:00,2024,FY,1085000000,219000000,1304000000,3803000000,-135000000,18460000000,23432000000,1348000000,15234000000,6743000000,21977000000,0,654000000,1554000000,25533000000,0,48965000000,2905000000,751000000,260000000.0,0.0,19079000000,22995000000,16950000000,30000000.0,319000000,2241000000,19540000000,0,685000000,42535000000,0,2000000,-2309000000,-4745000000,13173000000,6121000000,6246000000,48965000000,125000000,48965000000,219000000,17701000000,16616000000,https://www.sec.gov/Archives/edgar/data/315293/000162828025006093/0001628280-25-006093-index.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828025006093/aon-20241231.htm,2024-12-31,AON,USD,0000315293,2025-02-18,2025-02-18 16:47:00,2024,FY,2720000000,686000000,-311000000,474000000,-63000000,0,0,0,-63000000,-471000000,3035000000,-218000000,0,-172000000,151000000,-2594000000,-2833000000,2407000000,79000000,-1000000000,-562000000,-128000000,796000000,-387000000.0,611000000,8333000000,7722000000,3035000000,-218000000,2817000000,https://www.sec.gov/Archives/edgar/data/315293/000162828025006093/0001628280-25-006093-index.htm,https://www.sec.gov/Archives/edgar/data/315293/000162828025006093/aon-20241231.htm
APA,2024-12-31,2024-12-31,USD,0001841666,2025-02-28,2025-02-28 16:11:07,2024,FY,9737000000,5435000000,4302000000,0.4418198624,0,372000000,0,372000000,731000000,1103000000,6538000000,6000000,373000000,2266000000,4174000000,0.4286741296,3199000000,0.3285406183,-1664000000,1535000000,0.1576460922,417000000,804000000,0.082571634,2.28,2.28,353000000,353000000,https://www.sec.gov/Archives/edgar/data/1841666/000204026625000007/0002040266-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1841666/000204026625000007/apa-20241231.htm,2024-12-31,APA,USD,0001841666,2025-02-28,2025-02-28 16:11:07,2024,FY,625000000,0,625000000,1959000000,425000000,395000000,3404000000,12646000000,0,0,0,0,2703000000,637000000,15986000000,0,19390000000,1224000000,171000000,221000000.0,0.0,1339000000,2955000000,5991000000,0.0,14000000,4068000000,10073000000,0,118000000,13028000000,0,307000000,-2155000000,12000000,7116000000,5280000000,6362000000,19390000000,1082000000,19390000000,0,6162000000,5537000000,https://www.sec.gov/Archives/edgar/data/1841666/000204026625000007/0002040266-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1841666/000204026625000007/apa-20241231.htm,2024-12-31,APA,USD,0001841666,2025-02-28,2025-02-28 16:11:07,2024,FY,0,0,-736000000,0,-535000000,0,0,0,-535000000,4891000000,3620000000,-2851000000,0,0,0,1927000000,-924000000,-1253000000,0,0,-353000000,-306000000,-2158000000,0.0,538000000,625000000,87000000,3620000000,-2851000000,769000000,https://www.sec.gov/Archives/edgar/data/1841666/000204026625000007/0002040266-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/1841666/000204026625000007/apa-20241231.htm
