symbol,reportDate,date,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,balance_date,balance_symbol,balance_reportedCurrency,balance_cik,balance_fillingDate,balance_acceptedDate,balance_calendarYear,balance_period,balance_cashAndCashEquivalents,balance_shortTermInvestments,balance_cashAndShortTermInvestments,balance_netReceivables,balance_inventory,balance_otherCurrentAssets,balance_totalCurrentAssets,balance_propertyPlantEquipmentNet,balance_goodwill,balance_intangibleAssets,balance_goodwillAndIntangibleAssets,balance_longTermInvestments,balance_taxAssets,balance_otherNonCurrentAssets,balance_totalNonCurrentAssets,balance_otherAssets,balance_totalAssets,balance_accountPayables,balance_shortTermDebt,balance_taxPayables,balance_deferredRevenue,balance_otherCurrentLiabilities,balance_totalCurrentLiabilities,balance_longTermDebt,balance_deferredRevenueNonCurrent,balance_deferredTaxLiabilitiesNonCurrent,balance_otherNonCurrentLiabilities,balance_totalNonCurrentLiabilities,balance_otherLiabilities,balance_capitalLeaseObligations,balance_totalLiabilities,balance_preferredStock,balance_commonStock,balance_retainedEarnings,balance_accumulatedOtherComprehensiveIncomeLoss,balance_othertotalStockholdersEquity,balance_totalStockholdersEquity,balance_totalEquity,balance_totalLiabilitiesAndStockholdersEquity,balance_minorityInterest,balance_totalLiabilitiesAndTotalEquity,balance_totalInvestments,balance_totalDebt,balance_netDebt,balance_link,balance_finalLink,cashflow_date,cashflow_symbol,cashflow_reportedCurrency,cashflow_cik,cashflow_fillingDate,cashflow_acceptedDate,cashflow_calendarYear,cashflow_period,cashflow_netIncome,cashflow_depreciationAndAmortization,cashflow_deferredIncomeTax,cashflow_stockBasedCompensation,cashflow_changeInWorkingCapital,cashflow_accountsReceivables,cashflow_inventory,cashflow_accountsPayables,cashflow_otherWorkingCapital,cashflow_otherNonCashItems,cashflow_netCashProvidedByOperatingActivities,cashflow_investmentsInPropertyPlantAndEquipment,cashflow_acquisitionsNet,cashflow_purchasesOfInvestments,cashflow_salesMaturitiesOfInvestments,cashflow_otherInvestingActivites,cashflow_netCashUsedForInvestingActivites,cashflow_debtRepayment,cashflow_commonStockIssued,cashflow_commonStockRepurchased,cashflow_dividendsPaid,cashflow_otherFinancingActivites,cashflow_netCashUsedProvidedByFinancingActivities,cashflow_effectOfForexChangesOnCash,cashflow_netChangeInCash,cashflow_cashAtEndOfPeriod,cashflow_cashAtBeginningOfPeriod,cashflow_operatingCashFlow,cashflow_capitalExpenditure,cashflow_freeCashFlow,cashflow_link,cashflow_finalLink
EQR,2024-12-31,2024-12-31,USD,0000906107,2025-02-13,2025-02-13 16:13:57,2024,FY,2980108000,1094565000,1885543000,0.6327096199,0,61653000,0,61653000,0,61653000,1156218000,0,0,966739000,2486366000,0.8343207696,871699000,0.2925058421,209506000,1081205000,0.3628073211,1256000,1035831000,0.3475816984,2.73,2.72,378795000,378795000,https://www.sec.gov/Archives/edgar/data/906107/000095017025019894/0000950170-25-019894-index.htm,https://www.sec.gov/Archives/edgar/data/906107/000095017025019894/eqr-20241231.htm,2024-12-31,EQR,USD,0000906107,2025-02-13,2025-02-13 16:13:57,2024,FY,62302000,0.0,62302000,0,0.0,97864000,160166000,455445000,0.0,0,0,386531000,0.0,19818338000.0,20660314000,13696000.0,20834176000,99347000.0,551779000,0.0,0.0,329570000,980696000,7874863000,0.0,0,394270000,8269133000,0,304897000,9249829000,0,3795000.0,1407570000,4214000,9628981000,11044560000,11584347000,20834176000,539787000,20834176000,386531000,8426642000,8364340000,https://www.sec.gov/Archives/edgar/data/906107/000095017025019894/0000950170-25-019894-index.htm,https://www.sec.gov/Archives/edgar/data/906107/000095017025019894/eqr-20241231.htm,2024-12-31,EQR,USD,0000906107,2025-02-13,2025-02-13 16:13:57,2024,FY,1070975000,966739000,0.0,31287000,39134000,0,0.0,3249000,35885000.0,-534528000,1573607000,-2766000,-109721000,0,15041000,-1079038000,-1176484000,723522000,0,-60043000,-1021436000,-40564000,-376952000,0,20171000,160166000,139995000,1573607000,-318689000,1254918000,https://www.sec.gov/Archives/edgar/data/906107/000095017025019894/0000950170-25-019894-index.htm,https://www.sec.gov/Archives/edgar/data/906107/000095017025019894/eqr-20241231.htm
ERIE,2024-12-31,2024-12-31,USD,0000922621,2025-02-27,2025-02-27 16:25:43,2024,FY,3862404000,67289000,3795115000,0.9825784667,0,68355000,0,68355000,3050305000,3105125000,3105125000,0,0,63907000,821186000,0.2126100739,757279000,0.1960641611,0,757279000,0.1960641611,156965000,600314000,0.1554249633,12.89,11.48,46189044,52687566,https://www.sec.gov/Archives/edgar/data/922621/000092262125000004/0000922621-25-000004-index.htm,https://www.sec.gov/Archives/edgar/data/922621/000092262125000004/erie-20241231.htm,2024-12-31,ERIE,USD,0000922621,2025-02-27,2025-02-27 16:25:43,2024,FY,298397000,44604000.0,343001000,707060000,0.0,94971000,1145032000,513494000,0.0,0,0,85891000,0.0,1144197000.0,1743582000,0.0,2888614000,190028000.0,0,0.0,0.0,471878000,802512000,0,0.0,6418000,92426000,98844000,0,0,901356000,0,2170000.0,3162303000,-24607000,-1152608000,1987258000,1987258000,2888614000,0,2888614000,130495000,0,-298397000,https://www.sec.gov/Archives/edgar/data/922621/000092262125000004/0000922621-25-000004-index.htm,https://www.sec.gov/Archives/edgar/data/922621/000092262125000004/erie-20241231.htm,2024-12-31,ERIE,USD,0000922621,2025-02-27,2025-02-27 16:25:43,2024,FY,600314000,63907000,4026000.0,0,-60893000,0,0.0,-7517000,-53376000.0,3895000,611249000,-124845000,0,0,196641000,-298708000,-226912000,0,0,0,-237508000,7513000,-229995000,0,154342000,298397000,144055000,611249000,-124845000,486404000,https://www.sec.gov/Archives/edgar/data/922621/000092262125000004/0000922621-25-000004-index.htm,https://www.sec.gov/Archives/edgar/data/922621/000092262125000004/erie-20241231.htm
ESS,2024-12-31,2024-12-31,USD,0000920522,2025-02-21,2025-02-21 16:51:05,2024,FY,1774450000,567744000,1206706000,0.6800450844,0,98902000,0,98902000,404709000,503611000,1071355000,80951000,235529000,580220000,1627055000,0.9169348249,703095000,0.3962326355,-772879000,-69784000,-0.0393271154,-881090000,741522000,0.4178883598,11.55,11.54,64228356,64251234,https://www.sec.gov/Archives/edgar/data/920522/000092052225000024/0000920522-25-000024-index.htm,https://www.sec.gov/Archives/edgar/data/920522/000092052225000024/ess-20241231.htm,2024-12-31,ESS,USD,0000920522,2025-02-21,2025-02-21 16:51:05,2024,FY,66795000,69794000.0,136589000,0,0.0,9051000,352346000,51556000,0.0,0,0,935014000,0.0,11588443000.0,12575013000,0.0,12927359000,212747000.0,137945000,0.0,0.0,179790000,530482000,6516145000,0.0,0,129493000,6645638000,0,52473000,7176120000,0,6000.0,-1155662000,0,6692702000,5537046000,5751239000,12927359000,214193000,12927359000,1004808000,6654090000,6587295000,https://www.sec.gov/Archives/edgar/data/920522/000092052225000024/0000920522-25-000024-index.htm,https://www.sec.gov/Archives/edgar/data/920522/000092052225000024/ess-20241231.htm,2024-12-31,ESS,USD,0000920522,2025-02-21,2025-02-21 16:51:05,2024,FY,811306000,580220000,0.0,7158000,55291000,0,0.0,25194000,30097000.0,-385670000,1068305000,0,-6974000,-35075000,27348000,-958350000,-973051000,289712000,0,-296000,-620466000,-81718000,-412768000,0,-324488000,75846000,400334000,1068305000,-136395000,931910000,https://www.sec.gov/Archives/edgar/data/920522/000092052225000024/0000920522-25-000024-index.htm,https://www.sec.gov/Archives/edgar/data/920522/000092052225000024/ess-20241231.htm
EL,2024-06-30,2024-06-30,USD,0001001250,2024-08-19,2024-08-19 12:59:14,2024,FY,15608000000,4424000000,11184000000,0.7165556125,360000000,0,0,9621000000,593000000,10214000000,14638000000,167000000,378000000,825000000,1980000000,0.1268580215,970000000,0.0621476166,-198000000,772000000,0.0494618145,363000000,390000000,0.0249871861,1.09,1.08,359000000,360800000,https://www.sec.gov/Archives/edgar/data/1001250/000100125024000116/0001001250-24-000116-index.htm,https://www.sec.gov/Archives/edgar/data/1001250/000100125024000116/el-20240630.htm,2024-06-30,EL,USD,0001001250,2024-08-19,2024-08-19 12:59:14,2024,FY,3395000000,0.0,3395000000,1727000000,2175000000.0,625000000,7922000000,4969000000,2143000000.0,5183000000,7326000000,0,0.0,1460000000.0,13755000000,0.0,21677000000,1440000000.0,1212000000,335000000.0,327000000.0,2388000000,5702000000,8968000000,0.0,0,1693000000,10661000000,0,2083000000,16363000000,0,6000000.0,13427000000,-1140000000,-6979000000,5314000000,5314000000,21677000000,0,21677000000,72000000,9826000000,6431000000,https://www.sec.gov/Archives/edgar/data/1001250/000100125024000116/0001001250-24-000116-index.htm,https://www.sec.gov/Archives/edgar/data/1001250/000100125024000116/el-20240630.htm,2024-06-30,EL,USD,0001001250,2024-08-19,2024-08-19 12:59:14,2024,FY,409000000,825000000,-265000000.0,325000000,631000000,-285000000,766000000.0,171000000,-21000000.0,435000000,2360000000,-919000000,0,-18000000,0,-23000000,-960000000,-362000000,0,-35000000,-947000000,-691000000,-2035000000,1000000,-634000000,3395000000,4029000000,2360000000,-919000000,1441000000,https://www.sec.gov/Archives/edgar/data/1001250/000100125024000116/0001001250-24-000116-index.htm,https://www.sec.gov/Archives/edgar/data/1001250/000100125024000116/el-20240630.htm
EG,2024-12-31,2024-12-31,USD,0001095073,2025-02-27,2025-02-27 16:53:29,2024,FY,17076000000,0,17076000000,1.0,0,0,0,0,15581000000,15581000000,15581000000,0,149000000,58000000,1700000000,0.0995549309,1642000000,0.0961583509,-149000000,1493000000,0.087432654,120000000,1373000000,0.0804052471,32.18,32.58,42700000,42700000,https://www.sec.gov/Archives/edgar/data/1095073/000109507325000015/0001095073-25-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1095073/000109507325000015/eg-20241231.htm,2024-12-31,EG,USD,0001095073,2025-02-27,2025-02-27 16:53:29,2024,FY,1549000000,4707000000.0,6256000000,5378000000,0.0,0,11634000000,0,0.0,0,0,34589000000,0.0,685000000.0,35274000000,9433000000.0,56341000000,701000000.0,0,1223000000.0,0.0,-1117000000,807000000,1237000000,0.0,0,40006000000,41243000000,415000000,0,42465000000,0,0.0,15309000000,0,-1433000000,13876000000,13876000000,56341000000,0,56341000000,39981000000,3587000000,2038000000,https://www.sec.gov/Archives/edgar/data/1095073/000109507325000015/0001095073-25-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1095073/000109507325000015/eg-20241231.htm,2024-12-31,EG,USD,0001095073,2025-02-27,2025-02-27 16:53:29,2024,FY,1373000000,0,0.0,63000000,3805000000,0,0.0,0,3805000000.0,-284000000,4957000000,0,0,0,0,-4478000000,-4478000000,200000000,0,-200000000,-334000000,-49000000,-383000000,16000000,112000000,1549000000,1437000000,4957000000,0,4957000000,https://www.sec.gov/Archives/edgar/data/1095073/000109507325000015/0001095073-25-000015-index.htm,https://www.sec.gov/Archives/edgar/data/1095073/000109507325000015/eg-20241231.htm
EVRG,2024-12-31,2024-12-31,USD,0001711269,2025-02-27,2025-02-26 17:36:21,2024,FY,5847300000,2812700000,3034600000,0.5189745695,0,0,0,0,1566600000,1566600000,5341200000,0,563100000,1170500000,2641600000,0.451764062,1468000000,0.251056043,-560000000,908000000,0.1552853454,30000000,873500000,0.1493851863,3.79,3.79,230300000,230600000,https://www.sec.gov/Archives/edgar/data/1711269/000171126925000004/0001711269-25-000004-index.htm,https://www.sec.gov/Archives/edgar/data/54476/000171126925000004/evrg-20241231.htm,2024-12-31,EVRG,USD,0001711269,2025-02-27,2025-02-26 17:36:21,2024,FY,100000,21900000.0,22000000,256500000,889300001.0,693400000,1839300000,24989200000,2336600000.0,0,2336600000,879800000,755300000.0,1481900000.0,30442800000,0.0,32282100000,613800000.0,2260300000,159000000.0,0.0,629300000,3662400000,0,0.0,0,18630500000,18630500000,0,0,22292900000,0,7229100000.0,1809700000,-23800000,792800000,9807800000,9807800000,32282100000,0,32282100000,879800000,14069500000,14047500000,https://www.sec.gov/Archives/edgar/data/1711269/000171126925000004/0001711269-25-000004-index.htm,https://www.sec.gov/Archives/edgar/data/54476/000171126925000004/evrg-20241231.htm,2024-12-31,EVRG,USD,0001711269,2025-02-27,2025-02-26 17:36:21,2024,FY,873500000,1170500000,-8600000.0,0,-62200000,30600000,-60200000.0,42400000,-75000000.0,10500000,1983700000,-2336600000,0,-175500000,0,250300000,-2261800000,0,0,0,-596700000,877000000,280300000,0,2200000,29900000,27700000,1983700000,-2336600000,-352900000,https://www.sec.gov/Archives/edgar/data/1711269/000171126925000004/0001711269-25-000004-index.htm,https://www.sec.gov/Archives/edgar/data/54476/000171126925000004/evrg-20241231.htm
ES,2024-12-31,2024-12-31,USD,0000072741,2025-02-14,2025-02-14 14:26:39,2024,FY,11900809000,8197199000,3703610000,0.3112065743,0,0,0,0,997901000,997901000,9195100000,138800000,1111336000,1776367000,4131539000,0.3471645499,2705709000,0.2273550479,-1461873000,1243836000,0.1045169282,424664000,811653000,0.0682014979,2.2705,2.2705,357482965,357482965,https://www.sec.gov/Archives/edgar/data/72741/000007274125000007/0000072741-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/13372/000007274125000007/es-20241231.htm,2024-12-31,ES,USD,0000072741,2025-02-14,2025-02-14 14:26:39,2024,FY,26656000,0.0,26656000,1893494000,594600000.0,2561323000,5076073000,40986600000,3571333000.0,0,3571333000,488924000,0.0,9471621000.0,54518478000,-22000.0,59594529000,1736880000.0,3089153000,0.0,0.0,1894924000,6720957000,26025699000,0.0,5411206000,6241712000,37678617000,0,0,44399574000,0,1878622000.0,3929141000,-26472000,9258096000,15039387000,15194955000,59594529000,155568000,59594529000,488924000,29114852000,29088196000,https://www.sec.gov/Archives/edgar/data/72741/000007274125000007/0000072741-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/13372/000007274125000007/es-20241231.htm,2024-12-31,ES,USD,0000072741,2025-02-14,2025-02-14 14:26:39,2024,FY,819172000,1776367000,435889000.0,0,-310507000,-432620000,0.0,47082000,75031000.0,-561184000,2159737000,-4480529000,-66975000,-242959000,268164000,-13365000,-4535664000,2413459000,989447000,0,-1001488000000,-57082000,2336817000,0,-39110000,127308000,166418000,2159737000,-4480529000,-2320792000,https://www.sec.gov/Archives/edgar/data/72741/000007274125000007/0000072741-25-000007-index.htm,https://www.sec.gov/Archives/edgar/data/13372/000007274125000007/es-20241231.htm
EXC,2024-12-31,2024-12-31,USD,0001109357,2025-02-12,2025-02-12 14:17:01,2024,FY,23028000000,13154000000,9874000000,0.4287823519,0,0,0,0,5086000000,5086000000,18709000000,0,1914000000,3596000000,8177000000,0.3550894563,4319000000,0.1875542817,-1652000000,2667000000,0.1158155289,207000000,2460000000,0.1068264721,2.45,2.45,1003000000,1003000000,https://www.sec.gov/Archives/edgar/data/1109357/000110935725000043/0001109357-25-000043-index.htm,https://www.sec.gov/Archives/edgar/data/1109357/000110935725000043/exc-20241231.htm,2024-12-31,EXC,USD,0001109357,2025-02-12,2025-02-12 14:17:01,2024,FY,0,0.0,357000000,3754000000,853000000.0,3420000000,8384000000,78182000000,6630000000.0,0,6630000000,290000000,0.0,14298000000.0,99400000000,0.0,107784000000,2994000000.0,3205000000,217000000.0,451000000.0,2637000000,9611000000,43337000000,21000000.0,12793000000,15101000000,71252000000,0,-107000000,80863000000,0,21338000000.0,6426000000,-720000000,-123000000,26921000000,26921000000,107784000000,0,107784000000,290000000,46649000000,46292000000,https://www.sec.gov/Archives/edgar/data/1109357/000110935725000043/0001109357-25-000043-index.htm,https://www.sec.gov/Archives/edgar/data/1109357/000110935725000043/exc-20241231.htm,2024-12-31,EXC,USD,0001109357,2025-02-12,2025-02-12 14:17:01,2024,FY,2460000000,2918000000,0.0,0,0,-185000000,-15000000.0,-115000000,0.0,191000000,5569000000,-7097000000,0,0,0,55000000,-7042000000,0,148000000,0,-1524000000,2835000000,1311000000,0,-162000000,939000000,1101000000,5569000000,-7097000000,-1528000000,https://www.sec.gov/Archives/edgar/data/1109357/000110935725000043/0001109357-25-000043-index.htm,https://www.sec.gov/Archives/edgar/data/1109357/000110935725000043/exc-20241231.htm
EXE,2024-12-31,2024-12-31,USD,0000895126,2025-02-26,2025-02-26 21:06:32,2024,FY,4221000000,3080000000,1141000000,0.2703150912,0,186000000,1290000000,1476000000,468000000,1944000000,5038000000,7000000,130000000,1729000000,1011000000,0.2395167022,-803000000,-0.1902392798,-38000000,-841000000,-0.1992418858,-127000000,-714000000,-0.1691542289,-4.55,-4.55,156989000,156989000,https://www.sec.gov/Archives/edgar/data/895126/000089512625000021/0000895126-25-000021-index.htm,https://www.sec.gov/Archives/edgar/data/895126/000089512625000021/exe-20241231.htm,2024-12-31,EXE,USD,0000895126,2025-02-26,2025-02-26 21:06:32,2024,FY,317000000,0.0,317000000,1226000000,0.0,454000000,1997000000,24282000000,0.0,0,0,0,589000000.0,1026000000.0,25897000000,0.0,27894000000,777000000.0,460000000,142000000.0,297000000.0,1447000000,3123000000,5291000000,1227000000.0,0,688000000,7206000000,0,71000000,10329000000,0,2000000.0,3876000000,0,13687000000,17565000000,17565000000,27894000000,0,27894000000,0,5751000000,5434000000,https://www.sec.gov/Archives/edgar/data/895126/000089512625000021/0000895126-25-000021-index.htm,https://www.sec.gov/Archives/edgar/data/895126/000089512625000021/exe-20241231.htm,2024-12-31,EXE,USD,0000895126,2025-02-26,2025-02-26 21:06:32,2024,FY,-714000000,1729000000,-123000000.0,38000000,-315000000,0,0.0,0,-315000000.0,950000000,1565000000,-1557000000,-459000000,-75000000,0,187000000,-1904000000,-20000000,0,0,-388000000,-11000000,-419000000,0,-758000000,395000000,1153000000,1565000000,-1557000000,8000000,https://www.sec.gov/Archives/edgar/data/895126/000089512625000021/0000895126-25-000021-index.htm,https://www.sec.gov/Archives/edgar/data/895126/000089512625000021/exe-20241231.htm
EXPE,2024-12-31,2024-12-31,USD,0001324424,2025-02-07,2025-02-06 17:35:23,2024,FY,13691000000,1443000000,12248000000,0.8946022935,1314000000,805000000,7627000000,8432000000,1183000000,10929000000,10408000000,235000000,246000000,838000000,2626000000,0.1918048353,1319000000,0.0963406617,223000000,1542000000,0.1126287342,318000000,1234000000,0.0901322036,9.39,8.95,131432000,137919000,https://www.sec.gov/Archives/edgar/data/1324424/000132442425000008/0001324424-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1324424/000132442425000008/expe-20241231.htm,2024-12-31,EXPE,USD,0001324424,2025-02-07,2025-02-06 17:35:23,2024,FY,5574000000,300000000.0,5874000000,3252000000,0.0,689000000,9815000000,2718000000,6844000000.0,817000000,7661000000,1698000000,496000000.0,0.0,12573000000,0.0,22388000000,2031000000.0,1043000000,51000000.0,8681000000.0,1805000000,13611000000,5223000000,0.0,19000000,736000000,5978000000,0,0,19589000000,0,0.0,602000000,-232000000,1187000000,1557000000,2799000000,22388000000,1242000000,22388000000,1998000000,6531000000,2348000000,https://www.sec.gov/Archives/edgar/data/1324424/000132442425000008/0001324424-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1324424/000132442425000008/expe-20241231.htm,2024-12-31,EXPE,USD,0001324424,2025-02-07,2025-02-06 17:35:23,2024,FY,1224000000,838000000,74000000.0,458000000,419000000,-467000000,0.0,-10000000,896000000.0,72000000,3085000000,0,0,-549000000,78000000,-791000000,-1262000000,0,0,-1839000000,0,94000000,-1745000000,-165000000,-87000000,5574000000,5661000000,3085000000,0,2329000000,https://www.sec.gov/Archives/edgar/data/1324424/000132442425000008/0001324424-25-000008-index.htm,https://www.sec.gov/Archives/edgar/data/1324424/000132442425000008/expe-20241231.htm
EXPD,2024-12-31,2024-12-31,USD,0000746515,2025-02-21,2025-02-21 14:40:47,2024,FY,10600515000,9251475000,1349040000,0.1272617415,0,0,33331000,33331000,274386000,307717000,9559192000,46706000,0,61090000,1102413000,0.1039961738,1041323000,0.0982332462,53477000,1094800000,0.1032780011,283167000,810073000,0.0764182684,5.75,5.72,140992000,141722000,https://www.sec.gov/Archives/edgar/data/746515/000095017025024750/0000950170-25-024750-index.htm,https://www.sec.gov/Archives/edgar/data/746515/000095017025024750/expd-20241231.htm,2024-12-31,EXPD,USD,0000746515,2025-02-21,2025-02-21 14:40:47,2024,FY,1148320000,0.0,1148320000,1997840000,0.0,513615000,3659775000,1001056000,7927000.0,0,7927000,0,70671000.0,15029000.0,1094683000,126758000.0,4881216000,1036749000.0,0,29140000.0,441927000.0,558657000,2066473000,462201000,0.0,0,0,462201000,0,462201000,2528674000,0,1380000.0,2455132000,-233500000,0,2223012000,2225784000,4754458000,2772000,4754458000,-524759000,568937000,-579383000,https://www.sec.gov/Archives/edgar/data/746515/000095017025024750/0000950170-25-024750-index.htm,https://www.sec.gov/Archives/edgar/data/746515/000095017025024750/expd-20241231.htm,2024-12-31,EXPD,USD,0000746515,2025-02-21,2025-02-21 14:40:47,2024,FY,811633000,61090000,-5138000.0,64364000,0,3943000,0.0,-300345000,0.0,-208588000,723361000,-40466000,0,0,0,-57000,-40523000,-20058000,69257000,-855061000,-204087000,-15348000,-1025297000,-22104000,-364563000,1148320000,1512883000,723361000,-40466000,682895000,https://www.sec.gov/Archives/edgar/data/746515/000095017025024750/0000950170-25-024750-index.htm,https://www.sec.gov/Archives/edgar/data/746515/000095017025024750/expd-20241231.htm
EXR,2024-12-31,2024-12-31,USD,0001289490,2025-02-28,2025-02-28 16:26:11,2024,FY,3256902000,905452000,2351450000,0.7219897928,0,167398000,0,167398000,860692000,1028090000,1933542000,124422000,595074000,783023000,2158146000,0.6626376845,1323360000,0.4063247835,-389650000,933710000,0.2866865506,33478000,854681000,0.2624214668,4.05,4.05,211575240,211577680,https://www.sec.gov/Archives/edgar/data/1289490/000162828025009060/0001628280-25-009060-index.htm,https://www.sec.gov/Archives/edgar/data/1289490/000162828025009060/exr-20241231.htm,2024-12-31,EXR,USD,0001289490,2025-02-28,2025-02-28 16:26:11,2024,FY,138222000,0.0,138222000,0,0.0,5081000,1661495000,740168000,170811000.0,22473000,193284000,1632338000,50365000.0,24570276000.0,27186431000,0.0,28847926000,346519000.0,1362000000,0.0,0.0,75319000,1783838000,11886422000,0.0,0,318304000,12204726000,0,926406000,13988564000,0,2120000.0,-899337000,12806000,14831946000,13947535000,14023627000,28847926000,76092000,28847926000,1632338000,13027861000,12889639000,https://www.sec.gov/Archives/edgar/data/1289490/000162828025009060/0001628280-25-009060-index.htm,https://www.sec.gov/Archives/edgar/data/1289490/000162828025009060/exr-20241231.htm,2024-12-31,EXR,USD,0001289490,2025-02-28,2025-02-28 16:26:11,2024,FY,900232000,783023000,0.0,22906000,57756000,0,0.0,964000,56792000.0,123513000,1887430000,0,0,0,464936000,-2111856000,-1646920000,1261489000,365000,0,-1375003000,-89141000,-202290000,0,38220000,143303000,105083000,1887430000,0,1866916000,https://www.sec.gov/Archives/edgar/data/1289490/000162828025009060/0001628280-25-009060-index.htm,https://www.sec.gov/Archives/edgar/data/1289490/000162828025009060/exr-20241231.htm
XOM,2024-12-31,2024-12-31,USD,0000034088,2025-02-19,2025-02-19 16:39:37,2024,FY,339247000000,262505000000,76742000000,0.2262127594,0,9976000000,0,9976000000,27114000000,37090000000,299595000000,0,996000000,23442000000,73311000000,0.2160991844,39652000000,0.1168823895,9221000000,48873000000,0.1440631752,13810000000,33680000000,0.0992786966,7.84,7.84,4298000000,4298000000,https://www.sec.gov/Archives/edgar/data/34088/000003408825000010/0000034088-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/34088/000003408825000010/xom-20241231.htm,2024-12-31,XOM,USD,0000034088,2025-02-19,2025-02-19 16:39:37,2024,FY,23187000000,,23187000000,43681000000,,25122000000,91990000000,294318000000,,19967000000,19967000000,47200000000,,,361485000000,0.0,453475000000,,4955000000,,,65352000000,70307000000,63820000000,,39042000000,9700000000,112562000000,0,0,182869000000,0,,470903000000,-14619000000,-185678000000,270606000000,277507000000,453475000000,6901000000,453475000000,47200000000,68775000000,45588000000,https://www.sec.gov/Archives/edgar/data/34088/000003408825000010/0000034088-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/34088/000003408825000010/xom-20241231.htm,2024-12-31,XOM,USD,0000034088,2025-02-19,2025-02-19 16:39:37,2024,FY,33680000000,23442000000,-865000000.0,0,-739000000,-6030000000,-1812000000.0,5627000000,1476000000.0,-496000000,55022000000,-24306000000,0,-3299000000,4987000000,2680000000,-19938000000,-5012000000,0,-19629000000,-16704000000,-1444000000,-42789000000,-676000000,-8381000000,23187000000,31568000000,55022000000,-24306000000,30716000000,https://www.sec.gov/Archives/edgar/data/34088/000003408825000010/0000034088-25-000010-index.htm,https://www.sec.gov/Archives/edgar/data/34088/000003408825000010/xom-20241231.htm
FFIV,2024-09-30,2024-09-30,USD,0001048695,2024-11-18,2024-11-18 17:30:03,2024,FY,2816120000,557647000,2258473000,0.8019803844,490120000,268828000,832279000,1101107000,0,1591227000,2140638000,0,0,106991000,774237000,0.2749304007,675482000,0.2398626479,19983000,695465000,0.2469585813,128687000,566778000,0.2012620201,9.65,9.55,58720000,59359000,https://www.sec.gov/Archives/edgar/data/1048695/000104869524000185/0001048695-24-000185-index.htm,https://www.sec.gov/Archives/edgar/data/1048695/000104869524000185/ffiv-20240930.htm,2024-09-30,FFIV,USD,0001048695,2024-11-18,2024-11-18 17:30:03,2024,FY,1074602000,0.0,1074602000,790128000,76378000.0,168363000,2109471000,329123000,2312362000.0,111576000,2423938000,8580000,365951000.0,375941000.0,3503533000,0.0,5613004000,67894000.0,79026000,45247000.0,1121683000.0,221050000,1489653000,215785000,0.0,7179000,771009000,993973000,0,249564000,2483626000,0,5889000.0,3144401000,-20912000,0,3129378000,3129378000,5613004000,0,5613004000,8580000,249564000,-825038000,https://www.sec.gov/Archives/edgar/data/1048695/000104869524000185/0001048695-24-000185-index.htm,https://www.sec.gov/Archives/edgar/data/1048695/000104869524000185/ffiv-20240930.htm,2024-09-30,FFIV,USD,0001048695,2024-11-18,2024-11-18 17:30:03,2024,FY,566778000,106991000,-68523000.0,219108000,-64014000,63953000,-40504000.0,40368000,-127831000.0,32079000,792419000,-30412000,-32939000,-2100000,6237000,0,-59214000,0,55079000,-500558000,0,-11523000,-457002000,1302000,277505000,1078340000,800835000,792419000,-30412000,762007000,https://www.sec.gov/Archives/edgar/data/1048695/000104869524000185/0001048695-24-000185-index.htm,https://www.sec.gov/Archives/edgar/data/1048695/000104869524000185/ffiv-20240930.htm
